trajectory_id,time (UTC),latitude (degrees_north),sst (degree_C),location_quality,longitude (degrees_east)
206903,2022-02-16T12:36:00Z,56.124,4.32,1,-152.291
206903,2022-02-16T14:15:00Z,56.127,4.32,2,-152.321
206903,2022-02-16T15:54:00Z,56.108,4.32,2,-152.357
206903,2022-02-16T16:09:00Z,56.11,4.32,2,-152.354
206903,2022-02-16T16:16:00Z,56.103,4.32,3,-152.367
206903,2022-02-16T16:41:00Z,56.1,4.32,1,-152.379
206903,2022-02-16T17:40:00Z,56.095,4.32,1,-152.382
206903,2022-02-16T17:45:00Z,56.093,4.32,3,-152.388
206903,2022-02-16T18:22:00Z,56.091,4.32,1,-152.437
206903,2022-02-16T19:28:00Z,56.073,4.32,2,-152.406
206903,2022-02-16T19:37:00Z,56.077,4.32,2,-152.421
206903,2022-02-16T19:47:00Z,56.069,4.32,2,-152.426
206903,2022-02-16T20:03:00Z,56.066,4.32,2,-152.414
206903,2022-02-16T21:26:00Z,56.054,4.32,2,-152.451
206903,2022-02-16T22:54:00Z,56.043,4.32,1,-152.528
206903,2022-02-16T23:11:00Z,56.03,4.32,1,-152.489
206903,2022-02-17T02:03:00Z,56.012,4.36,3,-152.546
206903,2022-02-17T02:19:00Z,56.021,4.32,1,-152.555
206903,2022-02-17T03:36:00Z,56.012,4.32,3,-152.581
206903,2022-02-17T03:43:00Z,56.005,4.32,2,-152.586
206903,2022-02-17T03:51:00Z,56.002,4.32,1,-152.588
206903,2022-02-17T04:07:00Z,56.004,4.32,2,-152.59
206903,2022-02-17T05:11:00Z,55.998,4.32,2,-152.617
206903,2022-02-17T05:22:00Z,55.998,4.32,1,-152.616
206903,2022-02-17T05:40:00Z,55.993,4.32,3,-152.623
206903,2022-02-17T05:44:00Z,55.992,4.32,2,-152.625
206903,2022-02-17T06:47:00Z,55.987,4.32,2,-152.633
206903,2022-02-17T07:21:00Z,55.978,4.32,1,-152.65
206903,2022-02-17T08:51:00Z,55.958,4.32,1,-152.69
206903,2022-02-17T09:05:00Z,55.964,4.32,2,-152.68
206903,2022-02-17T13:45:00Z,55.917,4.32,2,-152.789
206903,2022-02-17T14:24:00Z,55.908,4.32,3,-152.821
206903,2022-02-17T15:56:00Z,55.891,4.32,1,-152.863
206903,2022-02-17T16:00:00Z,55.895,4.32,3,-152.854
206903,2022-02-17T17:06:00Z,55.888,4.32,3,-152.877
206903,2022-02-17T18:00:00Z,55.883,4.32,2,-152.895
206903,2022-02-17T19:13:00Z,55.867,4.32,2,-152.92
206903,2022-02-17T19:14:00Z,55.864,4.32,2,-152.906
206903,2022-02-17T19:40:00Z,55.862,4.32,3,-152.91
206903,2022-02-17T19:36:00Z,55.866,4.32,3,-152.925
206903,2022-02-17T20:52:00Z,55.836,4.32,2,-152.932
206903,2022-02-18T01:52:00Z,55.771,4.32,1,-153.078
206903,2022-02-18T02:06:00Z,55.763,4.32,1,-153.07
206903,2022-02-18T03:22:00Z,55.761,4.32,1,-153.114
206903,2022-02-18T03:30:00Z,55.763,4.32,2,-153.123
206903,2022-02-18T03:43:00Z,55.762,4.32,2,-153.131
206903,2022-02-18T03:52:00Z,55.761,4.32,2,-153.131
206903,2022-02-18T05:06:00Z,55.751,4.32,1,-153.149
206903,2022-02-18T05:09:00Z,55.754,4.32,1,-153.16
206903,2022-02-18T05:53:00Z,55.751,4.28,2,-153.144
206903,2022-02-18T06:51:00Z,55.738,4.28,2,-153.183
206903,2022-02-18T07:01:00Z,55.743,4.28,1,-153.174
206903,2022-02-18T07:09:00Z,55.737,4.28,2,-153.185
206903,2022-02-18T07:08:00Z,55.74,4.28,1,-153.167
206903,2022-02-18T07:32:00Z,55.735,4.28,1,-153.188
206903,2022-02-18T08:23:00Z,55.726,4.28,3,-153.215
206903,2022-02-18T08:52:00Z,55.723,4.28,1,-153.21
206903,2022-02-18T14:49:00Z,55.646,4.24,1,-153.346
206903,2022-02-18T16:31:00Z,55.636,4.2,2,-153.401
206903,2022-02-18T17:23:00Z,55.629,4.2,3,-153.414
206903,2022-02-18T17:35:00Z,55.631,4.2,2,-153.416
206903,2022-02-18T19:07:00Z,55.617,4.2,2,-153.453
206903,2022-02-18T19:17:00Z,55.622,4.2,1,-153.446
206903,2022-02-18T19:26:00Z,55.613,4.2,1,-153.458
206903,2022-02-18T20:44:00Z,55.606,4.2,2,-153.445
206903,2022-02-18T21:04:00Z,55.612,4.2,1,-153.448
206903,2022-02-18T21:22:00Z,55.613,4.2,2,-153.468
206903,2022-02-18T22:44:00Z,55.596,4.2,2,-153.486
206903,2022-02-19T03:06:00Z,55.563,4.16,2,-153.575
206903,2022-02-19T03:09:00Z,55.567,4.16,1,-153.582
206903,2022-02-19T03:19:00Z,55.555,4.16,2,-153.576
206903,2022-02-19T03:21:00Z,55.554,4.16,2,-153.576
206903,2022-02-19T04:34:00Z,55.546,4.16,2,-153.615
206903,2022-02-19T04:41:00Z,55.547,4.16,1,-153.615
206903,2022-02-19T04:45:00Z,55.546,4.16,2,-153.609
206903,2022-02-19T05:05:00Z,55.542,4.16,1,-153.623
206903,2022-02-19T04:56:00Z,55.538,4.16,2,-153.645
206903,2022-02-19T05:19:00Z,55.54,4.16,3,-153.626
206903,2022-02-19T06:22:00Z,55.533,4.16,2,-153.656
206903,2022-02-19T06:45:00Z,55.534,4.16,2,-153.65
206903,2022-02-19T06:39:00Z,55.534,4.16,3,-153.65
206903,2022-02-19T06:56:00Z,55.529,4.16,1,-153.65
206903,2022-02-19T08:04:00Z,55.524,4.16,2,-153.668
206903,2022-02-19T08:46:00Z,55.52,4.16,1,-153.687
206903,2022-02-19T13:55:00Z,55.476,4.12,3,-153.759
206903,2022-02-19T15:57:00Z,55.457,4.12,2,-153.802
206903,2022-02-19T17:12:00Z,55.45,4.12,2,-153.83
206903,2022-02-19T18:32:00Z,55.436,4.16,2,-153.851
206903,2022-02-19T18:51:00Z,55.433,4.16,1,-153.844
206903,2022-02-19T20:11:00Z,55.423,4.2,1,-153.873
206903,2022-02-19T20:25:00Z,55.416,4.2,2,-153.871
206903,2022-02-19T20:33:00Z,55.419,4.2,2,-153.874
206903,2022-02-19T21:03:00Z,55.423,4.2,3,-153.884
206903,2022-02-19T21:52:00Z,55.412,4.2,3,-153.89
206903,2022-02-19T22:37:00Z,55.41,4.2,3,-153.908
206903,2022-02-20T02:55:00Z,55.384,4.24,2,-153.969
206903,2022-02-20T03:07:00Z,55.377,4.24,2,-153.972
206903,2022-02-20T04:26:00Z,55.375,4.24,3,-153.995
206903,2022-02-20T04:48:00Z,55.368,4.24,1,-153.991
206903,2022-02-20T05:11:00Z,55.364,4.24,1,-153.991
206903,2022-02-20T05:49:00Z,55.36,4.24,3,-154.0
206903,2022-02-20T06:06:00Z,55.358,4.24,2,-154.013
206903,2022-02-20T06:18:00Z,55.352,4.24,3,-154.009
206903,2022-02-20T06:27:00Z,55.351,4.24,2,-154.006
206903,2022-02-20T07:25:00Z,55.343,4.24,1,-154.016
206903,2022-02-20T07:48:00Z,55.34,4.24,3,-154.021
206903,2022-02-20T08:27:00Z,55.334,4.24,2,-154.039
206903,2022-02-20T09:27:00Z,55.332,4.28,1,-154.05
206903,2022-02-20T13:41:00Z,55.302,4.36,2,-154.128
206903,2022-02-20T13:51:00Z,55.3,4.36,2,-154.134
206903,2022-02-20T16:41:00Z,55.291,4.36,1,-154.19
206903,2022-02-20T16:47:00Z,55.29,4.36,3,-154.191
206903,2022-02-20T16:59:00Z,55.292,4.36,2,-154.201
206903,2022-02-20T17:15:00Z,55.293,4.36,1,-154.196
206903,2022-02-20T18:12:00Z,55.275,4.36,1,-154.217
206903,2022-02-20T19:02:00Z,55.281,4.36,2,-154.207
206903,2022-02-20T19:51:00Z,55.275,4.36,2,-154.213
206903,2022-02-20T20:05:00Z,55.277,4.36,2,-154.225
206903,2022-02-20T20:20:00Z,55.266,4.36,2,-154.212
206903,2022-02-20T20:43:00Z,55.271,4.36,2,-154.239
206903,2022-02-20T21:34:00Z,55.265,4.36,2,-154.239
206903,2022-02-20T22:24:00Z,55.252,4.36,2,-154.24
206903,2022-02-21T00:02:00Z,55.251,4.36,1,-154.279
206903,2022-02-21T02:29:00Z,55.239,4.36,1,-154.332
206903,2022-02-21T02:54:00Z,55.233,4.36,2,-154.347
206903,2022-02-21T03:35:00Z,55.24,4.36,2,-154.354
206903,2022-02-21T04:11:00Z,55.233,4.36,2,-154.37
206903,2022-02-21T04:10:00Z,55.231,4.36,2,-154.367
206903,2022-02-21T04:34:00Z,55.228,4.36,2,-154.377
206903,2022-02-21T04:55:00Z,55.232,4.36,2,-154.372
206903,2022-02-21T05:14:00Z,55.225,4.4,1,-154.361
206903,2022-02-21T05:43:00Z,55.229,4.4,3,-154.389
206903,2022-02-21T05:46:00Z,55.228,4.4,2,-154.394
206903,2022-02-21T06:16:00Z,55.228,4.4,3,-154.392
206903,2022-02-21T06:37:00Z,55.231,4.4,3,-154.4
206903,2022-02-21T06:57:00Z,55.231,4.4,1,-154.415
206903,2022-02-21T09:07:00Z,55.215,4.4,3,-154.429
206903,2022-02-21T13:26:00Z,55.199,4.4,1,-154.517
206903,2022-02-21T15:01:00Z,55.196,4.4,1,-154.545
206903,2022-02-21T14:56:00Z,55.192,4.4,1,-154.555
206903,2022-02-21T16:15:00Z,55.197,4.4,1,-154.559
206903,2022-02-21T16:34:00Z,55.197,4.4,1,-154.578
206903,2022-02-21T16:48:00Z,55.197,4.4,2,-154.581
206903,2022-02-21T17:56:00Z,55.194,4.4,3,-154.598
206903,2022-02-21T18:28:00Z,55.193,4.4,1,-154.622
206903,2022-02-21T19:31:00Z,55.189,4.4,2,-154.625
206903,2022-02-21T19:41:00Z,55.188,4.4,3,-154.619
206903,2022-02-21T20:09:00Z,55.191,4.4,2,-154.637
206903,2022-02-21T20:18:00Z,55.188,4.4,3,-154.645
206903,2022-02-21T20:30:00Z,55.183,4.4,2,-154.635
206903,2022-02-21T21:15:00Z,55.188,4.4,3,-154.65
206903,2022-02-21T22:07:00Z,55.181,4.4,2,-154.654
206903,2022-02-21T22:52:00Z,55.18,4.4,1,-154.687
206903,2022-02-22T02:45:00Z,55.195,4.4,2,-154.744
206903,2022-02-22T03:43:00Z,55.193,4.36,2,-154.756
206903,2022-02-22T03:59:00Z,55.189,4.36,2,-154.761
206903,2022-02-22T04:21:00Z,55.186,4.36,1,-154.772
206903,2022-02-22T04:47:00Z,55.187,4.36,2,-154.767
206903,2022-02-22T04:44:00Z,55.187,4.36,2,-154.77
206903,2022-02-22T05:32:00Z,55.186,4.36,2,-154.774
206903,2022-02-22T06:03:00Z,55.179,4.36,2,-154.785
206903,2022-02-22T06:09:00Z,55.179,4.36,2,-154.79
206903,2022-02-22T06:23:00Z,55.183,4.36,2,-154.787
206903,2022-02-22T07:01:00Z,55.177,4.36,1,-154.8
206903,2022-02-22T08:42:00Z,55.163,4.36,2,-154.829
206903,2022-02-22T09:51:00Z,55.148,4.36,1,-154.864
206903,2022-02-22T14:28:00Z,55.175,4.36,1,-154.958
206903,2022-02-22T14:44:00Z,55.163,4.36,3,-154.985
206903,2022-02-22T16:06:00Z,55.166,4.36,3,-155.022
206903,2022-02-22T16:16:00Z,55.164,4.32,3,-155.019
206903,2022-02-22T16:36:00Z,55.162,4.32,1,-155.018
206903,2022-02-22T17:31:00Z,55.169,4.36,3,-155.042
206903,2022-02-22T18:15:00Z,55.165,4.36,1,-155.055
206903,2022-02-22T19:11:00Z,55.159,4.36,3,-155.063
206903,2022-02-22T20:01:00Z,55.161,4.36,2,-155.09
206903,2022-02-22T19:57:00Z,55.16,4.36,3,-155.088
206903,2022-02-22T20:16:00Z,55.162,4.36,2,-155.095
206903,2022-02-22T20:54:00Z,55.158,4.36,2,-155.098
206903,2022-02-22T21:38:00Z,55.155,4.36,1,-155.111
206903,2022-02-22T21:56:00Z,55.161,4.36,2,-155.127
206903,2022-02-22T22:30:00Z,55.155,4.36,1,-155.129
206903,2022-02-23T02:35:00Z,55.153,4.36,3,-155.241
206903,2022-02-23T03:20:00Z,55.152,4.36,1,-155.246
206903,2022-02-23T03:25:00Z,55.152,4.36,1,-155.25
206903,2022-02-23T03:37:00Z,55.154,4.36,2,-155.257
206903,2022-02-23T04:10:00Z,55.156,4.36,2,-155.277
206903,2022-02-23T04:12:00Z,55.153,4.36,2,-155.28
206903,2022-02-23T04:32:00Z,55.149,4.36,2,-155.291
206903,2022-02-23T04:55:00Z,55.152,4.36,1,-155.322
206903,2022-02-23T05:03:00Z,55.153,4.36,1,-155.297
206903,2022-02-23T05:48:00Z,55.153,4.36,1,-155.314
206903,2022-02-23T05:51:00Z,55.154,4.36,3,-155.304
206903,2022-02-23T06:12:00Z,55.159,4.36,2,-155.311
206903,2022-02-23T06:42:00Z,55.156,4.36,1,-155.318
206903,2022-02-23T06:39:00Z,55.158,4.36,1,-155.327
206903,2022-02-23T08:22:00Z,55.157,4.36,2,-155.36
206903,2022-02-23T09:39:00Z,55.155,4.36,2,-155.393
206903,2022-02-23T14:30:00Z,55.144,4.36,3,-155.463
206903,2022-02-23T15:33:00Z,55.138,4.36,1,-155.499
206903,2022-02-23T16:00:00Z,55.134,4.36,3,-155.513
206903,2022-02-23T17:04:00Z,55.139,4.36,2,-155.546
206903,2022-02-23T18:04:00Z,55.144,4.36,3,-155.578
206903,2022-02-23T18:50:00Z,55.146,4.36,1,-155.598
206903,2022-02-23T19:40:00Z,55.149,4.36,1,-155.596
206903,2022-02-23T19:45:00Z,55.146,4.36,2,-155.614
206903,2022-02-23T20:03:00Z,55.149,4.36,2,-155.618
206903,2022-02-23T20:29:00Z,55.152,4.36,1,-155.603
206903,2022-02-23T21:16:00Z,55.155,4.36,1,-155.621
206903,2022-02-23T21:44:00Z,55.153,4.36,3,-155.628
206903,2022-02-23T22:14:00Z,55.16,4.36,1,-155.637
206903,2022-02-24T02:19:00Z,55.121,4.4,1,-155.682
206903,2022-02-24T02:52:00Z,55.12,4.4,2,-155.693
206903,2022-02-24T03:27:00Z,55.119,4.4,3,-155.715
206903,2022-02-24T03:40:00Z,55.115,4.4,2,-155.726
206903,2022-02-24T04:01:00Z,55.113,4.4,1,-155.739
206903,2022-02-24T04:21:00Z,55.106,4.4,1,-155.755
206903,2022-02-24T04:36:00Z,55.113,4.4,1,-155.743
206903,2022-02-24T04:41:00Z,55.109,4.4,2,-155.743
206903,2022-02-24T04:58:00Z,55.109,4.4,1,-155.759
206903,2022-02-24T05:25:00Z,55.104,4.4,2,-155.766
206903,2022-02-24T05:30:00Z,55.105,4.4,2,-155.776
206903,2022-02-24T05:39:00Z,55.109,4.4,3,-155.791
206903,2022-02-24T05:59:00Z,55.106,4.4,2,-155.805
206903,2022-02-24T06:12:00Z,55.109,4.4,1,-155.806
206903,2022-02-24T07:04:00Z,55.117,4.4,2,-155.831
206903,2022-02-24T07:37:00Z,55.12,4.4,1,-155.857
206903,2022-02-24T08:01:00Z,55.124,4.4,2,-155.853
206903,2022-02-24T13:28:00Z,55.086,4.36,1,-155.916
206903,2022-02-24T14:13:00Z,55.081,4.36,2,-155.929
206903,2022-02-24T15:08:00Z,55.073,4.36,1,-155.961
206903,2022-02-24T16:18:00Z,55.067,4.36,1,-156.005
206903,2022-02-24T16:42:00Z,55.066,4.36,2,-156.019
206903,2022-02-24T17:56:00Z,55.071,4.36,3,-156.068
206903,2022-02-24T18:23:00Z,55.065,4.36,2,-156.067
206903,2022-02-24T18:34:00Z,55.069,4.36,1,-156.082
206903,2022-02-24T19:20:00Z,55.064,4.36,2,-156.101
206903,2022-02-24T19:52:00Z,55.062,4.36,2,-156.119
206903,2022-02-24T20:14:00Z,55.064,4.36,3,-156.128
206903,2022-02-24T21:00:00Z,55.06,4.36,2,-156.129
206903,2022-02-24T21:50:00Z,55.055,4.36,3,-156.14
206903,2022-02-25T02:29:00Z,55.004,4.36,1,-156.251
206903,2022-02-25T03:13:00Z,55.002,4.36,1,-156.267
206903,2022-02-25T04:08:00Z,54.997,4.36,2,-156.315
206903,2022-02-25T04:10:00Z,54.997,4.36,2,-156.317
206903,2022-02-25T04:21:00Z,54.996,4.36,3,-156.32
206903,2022-02-25T04:43:00Z,54.997,4.36,1,-156.337
206903,2022-02-25T05:44:00Z,55.002,4.36,2,-156.366
206903,2022-02-25T05:50:00Z,54.999,4.36,2,-156.367
206903,2022-02-25T06:00:00Z,55.0,4.36,3,-156.38
206903,2022-02-25T06:17:00Z,54.998,4.36,2,-156.387
206903,2022-02-25T06:47:00Z,55.002,4.36,1,-156.403
206903,2022-02-25T07:26:00Z,55.003,4.36,1,-156.417
206903,2022-02-25T07:39:00Z,55.001,4.36,2,-156.431
206903,2022-02-25T09:08:00Z,54.999,4.36,2,-156.462
206903,2022-02-25T12:55:00Z,54.965,4.32,1,-156.513
206903,2022-02-25T14:34:00Z,54.938,4.32,2,-156.569
206903,2022-02-25T15:31:00Z,54.929,4.32,1,-156.602
206903,2022-02-25T17:06:00Z,54.902,4.32,1,-156.649
206903,2022-02-25T17:40:00Z,54.91,4.32,2,-156.675
206903,2022-02-25T19:21:00Z,54.895,4.32,2,-156.712
206903,2022-02-25T19:33:00Z,54.896,4.32,2,-156.721
206903,2022-02-25T19:41:00Z,54.898,4.32,3,-156.718
206903,2022-02-25T19:52:00Z,54.895,4.32,3,-156.723
206903,2022-02-25T20:38:00Z,54.895,4.32,1,-156.731
206903,2022-02-25T21:13:00Z,54.886,4.32,1,-156.738
206903,2022-02-25T21:20:00Z,54.882,4.32,1,-156.745
206903,2022-02-25T21:27:00Z,54.886,4.32,1,-156.756
206903,2022-02-25T23:02:00Z,54.862,4.32,2,-156.768
206903,2022-02-26T03:37:00Z,54.82,4.36,2,-156.83
206903,2022-02-26T03:45:00Z,54.814,4.36,2,-156.834
206903,2022-02-26T04:18:00Z,54.811,4.36,3,-156.84
206903,2022-02-26T05:13:00Z,54.802,4.36,2,-156.888
206903,2022-02-26T05:28:00Z,54.802,4.36,3,-156.888
206903,2022-02-26T05:36:00Z,54.799,4.36,1,-156.898
206903,2022-02-26T05:41:00Z,54.8,4.36,3,-156.906
206903,2022-02-26T06:03:00Z,54.801,4.36,3,-156.915
206903,2022-02-26T06:25:00Z,54.804,4.36,1,-156.929
206903,2022-02-26T07:08:00Z,54.804,4.36,1,-156.945
206903,2022-02-26T07:20:00Z,54.805,4.36,2,-156.944
206903,2022-02-26T08:56:00Z,54.805,4.36,2,-156.979
206903,2022-02-26T09:03:00Z,54.801,4.36,2,-156.979
206903,2022-02-26T15:15:00Z,54.745,4.32,3,-157.041
206903,2022-02-26T16:50:00Z,54.726,4.32,2,-157.082
206903,2022-02-26T17:20:00Z,54.718,4.32,2,-157.107
206903,2022-02-26T17:31:00Z,54.719,4.32,3,-157.111
206903,2022-02-26T17:29:00Z,54.719,4.32,2,-157.121
206903,2022-02-26T19:13:00Z,54.703,4.32,1,-157.152
206903,2022-02-26T19:28:00Z,54.715,4.32,1,-157.176
206903,2022-02-26T19:30:00Z,54.714,4.32,1,-157.175
206903,2022-02-26T20:49:00Z,54.704,4.32,2,-157.199
206903,2022-02-26T21:59:00Z,54.71,4.36,1,-157.228
206903,2022-02-26T22:47:00Z,54.697,4.36,2,-157.254
206903,2022-02-26T22:49:00Z,54.701,4.36,1,-157.258
206903,2022-02-27T01:47:00Z,54.692,4.4,1,-157.254
206903,2022-02-27T03:17:00Z,54.668,4.4,2,-157.265
206903,2022-02-27T03:27:00Z,54.659,4.44,2,-157.268
206903,2022-02-27T03:50:00Z,54.654,4.44,1,-157.276
206903,2022-02-27T04:13:00Z,54.652,4.44,3,-157.292
206903,2022-02-27T05:04:00Z,54.638,4.44,1,-157.315
206903,2022-02-27T05:19:00Z,54.638,4.44,2,-157.318
206903,2022-02-27T05:26:00Z,54.63,4.48,1,-157.315
206903,2022-02-27T05:47:00Z,54.629,4.48,2,-157.334
206903,2022-02-27T06:06:00Z,54.63,4.48,3,-157.347
206903,2022-02-27T06:41:00Z,54.622,4.48,2,-157.363
206903,2022-02-27T07:06:00Z,54.625,4.48,2,-157.378
206903,2022-02-27T08:49:00Z,54.623,4.44,1,-157.433
206903,2022-02-27T08:43:00Z,54.624,4.44,3,-157.429
206903,2022-02-27T13:32:00Z,54.621,4.4,1,-157.492
206903,2022-02-27T15:01:00Z,54.601,4.4,3,-157.505
206903,2022-02-27T15:10:00Z,54.599,4.44,2,-157.504
206903,2022-02-27T16:35:00Z,54.579,4.44,3,-157.54
206903,2022-02-27T17:04:00Z,54.571,4.44,2,-157.548
206903,2022-02-27T19:06:00Z,54.556,4.48,2,-157.605
206903,2022-02-27T19:17:00Z,54.561,4.48,2,-157.611
206903,2022-02-27T19:58:00Z,54.549,4.44,3,-157.628
206903,2022-02-27T20:23:00Z,54.544,4.44,1,-157.649
206903,2022-02-27T20:39:00Z,54.541,4.44,2,-157.648
206903,2022-02-27T20:46:00Z,54.541,4.44,2,-157.649
206903,2022-02-27T20:56:00Z,54.544,4.44,2,-157.673
206903,2022-02-27T22:27:00Z,54.54,4.44,2,-157.692
206903,2022-02-27T22:38:00Z,54.54,4.44,3,-157.7
206903,2022-02-28T02:51:00Z,54.523,4.44,1,-157.748
206903,2022-02-28T03:14:00Z,54.521,4.44,2,-157.757
206903,2022-02-28T03:16:00Z,54.519,4.44,2,-157.757
206903,2022-02-28T03:57:00Z,54.512,4.4,2,-157.767
206903,2022-02-28T04:34:00Z,54.502,4.4,2,-157.775
206903,2022-02-28T04:52:00Z,54.504,4.36,2,-157.759
206903,2022-02-28T04:56:00Z,54.5,4.36,3,-157.764
206903,2022-02-28T05:00:00Z,54.5,4.36,2,-157.776
206903,2022-02-28T05:13:00Z,54.496,4.36,1,-157.78
206903,2022-02-28T05:32:00Z,54.493,4.36,3,-157.79
206903,2022-02-28T05:46:00Z,54.491,4.36,3,-157.792
206903,2022-02-28T06:16:00Z,54.486,4.36,3,-157.802
206903,2022-02-28T06:34:00Z,54.488,4.36,1,-157.809
206903,2022-02-28T06:37:00Z,54.485,4.36,2,-157.803
206903,2022-02-28T06:52:00Z,54.478,4.36,2,-157.824
206903,2022-02-28T07:24:00Z,54.48,4.36,2,-157.811
206903,2022-02-28T08:18:00Z,54.473,4.44,3,-157.843
206903,2022-02-28T10:20:00Z,54.472,4.44,1,-157.892
206903,2022-02-28T13:01:00Z,54.468,4.44,2,-157.954
206903,2022-02-28T14:40:00Z,54.461,4.44,2,-157.966
206903,2022-02-28T14:46:00Z,54.457,4.44,2,-157.969
206903,2022-02-28T16:19:00Z,54.452,4.44,3,-157.988
206903,2022-02-28T18:50:00Z,54.432,4.4,1,-158.012
206903,2022-02-28T19:07:00Z,54.421,4.44,1,-158.015
206903,2022-02-28T19:56:00Z,54.411,4.44,3,-158.028
206903,2022-02-28T20:30:00Z,54.418,4.44,2,-158.065
206903,2022-02-28T20:28:00Z,54.408,4.44,1,-158.044
206903,2022-02-28T20:44:00Z,54.411,4.44,1,-158.063
206903,2022-02-28T21:16:00Z,54.406,4.44,1,-158.054
206903,2022-02-28T22:10:00Z,54.395,4.44,3,-158.078
206903,2022-02-28T22:27:00Z,54.4,4.44,2,-158.074
206903,2022-03-01T02:29:00Z,54.392,4.48,1,-158.176
206903,2022-03-01T03:03:00Z,54.403,4.48,1,-158.147
206903,2022-03-01T04:07:00Z,54.395,4.48,2,-158.185
206903,2022-03-01T04:26:00Z,54.391,4.48,3,-158.183
206903,2022-03-01T04:40:00Z,54.39,4.44,2,-158.184
206903,2022-03-01T05:53:00Z,54.386,4.44,3,-158.197
206903,2022-03-01T06:04:00Z,54.378,4.44,3,-158.196
206903,2022-03-01T06:22:00Z,54.376,4.44,3,-158.198
206903,2022-03-01T06:43:00Z,54.371,4.44,1,-158.203
206903,2022-03-01T06:52:00Z,54.377,4.44,1,-158.203
206903,2022-03-01T07:04:00Z,54.374,4.44,1,-158.202
206903,2022-03-01T07:45:00Z,54.359,4.44,1,-158.232
206903,2022-03-01T07:57:00Z,54.364,4.44,2,-158.229
206903,2022-03-01T08:19:00Z,54.363,4.44,3,-158.235
206903,2022-03-01T09:40:00Z,54.359,4.44,2,-158.261
206903,2022-03-01T14:11:00Z,54.355,4.4,2,-158.363
206903,2022-03-01T14:29:00Z,54.358,4.4,3,-158.368
206903,2022-03-01T15:47:00Z,54.351,4.44,2,-158.394
206903,2022-03-01T16:07:00Z,54.351,4.44,3,-158.39
206903,2022-03-01T16:57:00Z,54.351,4.4,3,-158.392
206903,2022-03-01T17:36:00Z,54.344,4.4,3,-158.407
206903,2022-03-01T17:52:00Z,54.333,4.4,2,-158.418
206903,2022-03-01T18:28:00Z,54.33,4.4,1,-158.427
206903,2022-03-01T18:53:00Z,54.327,4.4,1,-158.434
206903,2022-03-01T19:31:00Z,54.318,4.4,2,-158.425
206903,2022-03-01T20:09:00Z,54.316,4.4,1,-158.457
206903,2022-03-01T20:15:00Z,54.316,4.4,2,-158.464
206903,2022-03-01T20:35:00Z,54.316,4.4,2,-158.48
206903,2022-03-01T21:47:00Z,54.301,4.44,2,-158.52
206903,2022-03-01T22:12:00Z,54.308,4.44,2,-158.5
206903,2022-03-01T22:33:00Z,54.313,4.44,2,-158.526
206903,2022-03-02T02:49:00Z,54.312,4.44,1,-158.611
206903,2022-03-02T03:26:00Z,54.306,4.44,2,-158.616
206903,2022-03-02T03:40:00Z,54.302,4.44,2,-158.619
206903,2022-03-02T03:55:00Z,54.308,4.44,3,-158.617
206903,2022-03-02T04:28:00Z,54.302,4.44,2,-158.628
206903,2022-03-02T05:02:00Z,54.296,4.44,2,-158.627
206903,2022-03-02T05:19:00Z,54.292,4.44,2,-158.636
206903,2022-03-02T05:33:00Z,54.291,4.44,3,-158.633
206903,2022-03-02T05:57:00Z,54.288,4.44,2,-158.634
206903,2022-03-02T06:10:00Z,54.284,4.44,3,-158.652
206903,2022-03-02T06:29:00Z,54.28,4.44,2,-158.657
206903,2022-03-02T06:42:00Z,54.281,4.44,3,-158.653
206903,2022-03-02T07:04:00Z,54.28,4.44,3,-158.67
206903,2022-03-02T07:36:00Z,54.272,4.44,3,-158.676
206903,2022-03-02T08:05:00Z,54.268,4.44,2,-158.689
206903,2022-03-02T14:18:00Z,54.263,4.4,1,-158.852
206903,2022-03-02T15:15:00Z,54.261,4.4,2,-158.867
206903,2022-03-02T15:52:00Z,54.252,4.4,2,-158.875
206903,2022-03-02T16:46:00Z,54.258,4.4,1,-158.893
206903,2022-03-02T17:02:00Z,54.251,4.4,2,-158.886
206903,2022-03-02T17:29:00Z,54.241,4.4,2,-158.9
206903,2022-03-02T18:26:00Z,54.225,4.4,2,-158.911
206903,2022-03-02T18:52:00Z,54.219,4.4,2,-158.925
206903,2022-03-02T19:09:00Z,54.211,4.4,3,-158.914
206903,2022-03-02T19:50:00Z,54.206,4.4,3,-158.931
206903,2022-03-02T20:04:00Z,54.19,4.4,2,-158.931
206903,2022-03-02T20:25:00Z,54.198,4.4,1,-158.952
206903,2022-03-02T21:27:00Z,54.179,4.4,2,-158.962
206903,2022-03-02T22:01:00Z,54.169,4.44,2,-159.008
206903,2022-03-02T22:16:00Z,54.178,4.44,2,-158.998
206903,2022-03-02T23:05:00Z,54.166,4.48,1,-159.032
206903,2022-03-03T02:38:00Z,54.169,4.640000000000001,2,-159.118
206903,2022-03-03T03:22:00Z,54.168,4.68,1,-159.131
206903,2022-03-03T04:16:00Z,54.155,4.72,2,-159.138
206903,2022-03-03T04:46:00Z,54.158,4.72,2,-159.135
206903,2022-03-03T05:01:00Z,54.158,4.72,2,-159.138
206903,2022-03-03T05:02:00Z,54.157,4.72,2,-159.147
206903,2022-03-03T05:37:00Z,54.155,4.72,1,-159.133
206903,2022-03-03T05:58:00Z,54.147,4.72,1,-159.14
